Dates,PFE
2020-03-25,42.93000030517578
2020-06-12,43.349998474121094
2019-10-22,43.36000061035156
2020-01-09,43.06999969482422
2020-06-15,42.88999938964844
2019-10-25,41.86000061035156
2020-03-31,41.38999938964844
2020-06-18,40.88999938964844
2019-04-03,41.5
2018-08-22,41.72999954223633
2018-10-25,42.0099983215332
2019-01-29,41.189998626708984
2018-12-28,41.779998779296875
2018-11-26,41.810001373291016
2019-08-09,42.29999923706055
2019-07-08,42.16999816894531
2019-06-06,42.349998474121094
2019-09-10,41.849998474121094
2020-01-15,41.88999938964844
2020-04-03,42.41999816894531
2019-10-31,42.02000045776367
2020-04-06,42.290000915527344
2020-06-24,42.470001220703125
2018-11-09,42.84000015258789
2019-07-23,42.90999984741211
2019-06-21,42.84000015258789
2019-05-20,42.7400016784668
2019-04-18,42.9900016784668
2018-09-06,43.13999938964844
2018-10-08,42.84000015258789
2019-02-13,42.72999954223633
2018-12-11,42.27000045776367
2019-09-25,41.709999084472656
2020-01-21,42.09000015258789
2020-04-09,40.91999816894531
2019-11-06,39.880001068115234
2020-01-24,39.380001068115234
2020-01-27,38.97999954223633
2020-04-15,39.41999816894531
2018-12-26,39.369998931884766
2019-08-07,39.61000061035156
2019-06-04,39.970001220703125
2018-09-21,39.59000015258789
2018-07-19,40.61000061035156
2018-08-20,40.77000045776367
2018-10-23,41.0099983215332
2019-05-03,41.38999938964844
2019-04-01,41.650001525878906
2019-02-28,40.83000183105469
2019-11-12,40.95000076293945
2020-01-30,40.63999938964844
2019-11-15,40.720001220703125
2020-04-21,40.56999969482422
2019-04-16,40.65999984741211
2019-03-15,41.150001525878906
2019-02-11,41.63999938964844
2019-01-10,41.470001220703125
2019-08-22,41.59000015258789
2018-11-07,41.66999816894531
2018-08-03,41.9900016784668
2018-09-04,41.91999816894531
2019-06-19,41.95000076293945
2019-09-23,41.900001525878906
2019-11-18,41.720001220703125
2020-02-05,41.900001525878906
2020-04-24,41.52000045776367
2019-03-29,41.91999816894531
2019-11-21,42.22999954223633
2020-04-27,42.47999954223633
2020-02-11,42.709999084472656
2020-04-30,42.91999816894531
2019-05-01,43.06999969482422
2019-02-26,42.66999816894531
2019-01-25,43.08000183105469
2018-12-24,42.5
2019-09-06,42.7599983215332
2018-07-17,42.880001068115234
2018-09-19,43.06999969482422
2019-08-05,43.5
2019-10-08,43.599998474121094
2019-12-11,43.66999816894531
2019-11-27,43.7599983215332
2020-02-14,43.7599983215332
2020-05-06,42.9900016784668
2019-01-08,43.43000030517578
2018-12-07,43.31999969482422
2019-08-20,43.77000045776367
2018-11-05,44.220001220703125
2019-07-19,44.400001525878906
2018-10-04,43.91999816894531
2019-06-17,43.29999923706055
2019-05-16,43.369998931884766
2018-08-01,44.060001373291016
2019-03-13,42.97999954223633
2019-12-03,42.400001525878906
2020-02-20,42.75
2019-12-06,42.849998474121094
2020-05-12,42.7400016784668
2019-12-09,43.060001373291016
2020-02-26,42.77000045776367
2020-05-15,42.81999969482422
2019-03-28,43.09000015258789
2018-09-17,42.88999938964844
2018-08-16,42.66999816894531
2018-10-19,43.09000015258789
2019-04-29,41.45000076293945
2019-01-23,38.790000915527344
2019-09-04,38.84000015258789
2018-11-20,38.25
2019-07-02,38.0
2019-05-31,36.959999084472656
2019-12-12,36.95000076293945
2020-05-18,36.58000183105469
2019-09-27,36.869998931884766
2020-03-03,36.349998474121094
2020-05-21,35.38999938964844
2019-05-14,35.20000076293945
2018-08-31,34.2400016784668
2018-07-30,34.47999954223633
2018-10-02,34.650001525878906
2019-04-12,35.18000030517578
2019-03-11,34.61000061035156
2019-02-07,34.869998931884766
2019-07-17,35.08000183105469
2019-09-19,34.34000015258789
2019-10-21,34.84000015258789
2019-12-18,34.34000015258789
2020-03-06,35.08000183105469
2019-10-03,35.33000183105469
2020-03-09,35.54999923706055
2020-05-27,36.119998931884766
2019-12-24,35.83000183105469
2020-03-12,36.34000015258789
2018-12-20,36.5
2019-08-01,36.83000183105469
2018-08-14,37.380001068115234
2018-07-13,37.40999984741211
2018-10-17,37.279998779296875
2019-05-29,36.90999984741211
2019-03-26,36.83000183105469
2019-02-22,36.5
2019-10-04,36.380001068115234
2019-11-05,36.5099983215332
2019-12-27,36.689998626708984
2020-06-02,36.2400016784668
2019-12-30,36.0099983215332
2020-03-18,35.900001525878906
2020-06-05,35.779998779296875
2019-07-15,36.220001220703125
2018-12-03,35.93000030517578
2019-06-13,35.43000030517578
2019-01-04,34.70000076293945
2018-08-29,35.45000076293945
2019-02-05,35.93000030517578
2018-11-01,35.83000183105469
2019-08-16,35.43000030517578
2019-04-10,35.689998626708984
2019-09-17,35.790000915527344
2019-10-15,36.11000061035156
2020-01-02,36.29999923706055
2020-06-08,36.5
2019-10-18,36.34000015258789
2020-03-24,36.459999084472656
2020-06-11,36.459999084472656
2020-01-08,36.459999084472656
2019-04-25,36.43000030517578
2019-07-30,36.77000045776367
2019-02-20,36.38999938964844
2018-07-11,36.77000045776367
2018-09-13,37.279998779296875
2018-10-15,38.209999084472656
2019-06-28,38.47999954223633
2018-12-18,38.369998931884766
2018-11-16,38.38999938964844
2019-10-02,38.029998779296875
2020-03-27,37.47999954223633
2020-01-10,37.61000061035156
2019-10-24,36.90999984741211
2020-03-30,37.04999923706055
2020-06-17,36.93000030517578
2020-01-14,36.970001220703125
2020-04-02,36.599998474121094
2019-01-02,36.54999923706055
2019-08-14,37.279998779296875
2018-10-30,37.220001220703125
2019-06-11,37.65999984741211
2019-05-10,37.04999923706055
2019-04-08,37.7400016784668
2018-08-27,38.33000183105469
2018-07-26,38.68000030517578
2018-09-28,38.290000915527344
2019-03-07,38.630001068115234
2019-10-30,38.52000045776367
2020-01-17,38.290000915527344
2020-06-23,38.04999923706055
2020-04-08,38.13999938964844
2020-06-26,38.029998779296875
2019-03-22,38.290000915527344
2019-01-17,38.31999969482422
2019-08-29,38.47999954223633
2018-11-14,38.220001220703125
2019-06-26,38.540000915527344
2018-09-11,38.33000183105469
2018-07-09,39.13999938964844
2018-08-10,38.900001525878906
2019-04-23,38.88999938964844
2019-09-30,38.970001220703125
2020-01-23,39.22999954223633
2019-11-08,39.31999969482422
2020-04-14,39.290000915527344
2019-11-11,39.380001068115234
2020-01-29,39.31999969482422
2020-04-17,38.90999984741211
2018-07-24,39.18000030517578
2018-09-26,39.13999938964844
2019-05-08,38.93000030517578
2019-03-05,38.880001068115234
2019-02-01,38.75
2018-12-31,39.060001373291016
2018-11-29,38.88999938964844
2019-08-12,39.4900016784668
2019-07-11,39.40999984741211
2019-09-13,40.06999969482422
2019-11-14,40.66999816894531
2020-04-20,40.61000061035156
2020-02-04,40.5099983215332
2020-04-23,40.34000015258789
2018-12-14,40.189998626708984
2019-08-27,40.709999084472656
2018-08-08,39.81999969482422
2018-10-11,40.15999984741211
2018-11-12,38.13999938964844
2019-07-26,37.58000183105469
2019-06-24,37.06999969482422
2019-05-23,37.2400016784668
2019-03-20,37.5099983215332
2019-01-15,37.689998626708984
2019-11-20,38.16999816894531
2020-02-07,38.2599983215332
2020-02-10,38.04999923706055
2020-04-29,37.810001373291016
2019-11-26,38.09000015258789
2020-02-13,37.7400016784668
2019-01-30,36.93000030517578
2018-08-23,36.5099983215332
2018-09-24,36.31999969482422
2018-11-27,36.22999954223633
2018-10-26,35.849998474121094
2019-07-09,35.720001220703125
2019-06-07,34.66999816894531
2019-05-06,33.93000030517578
2019-04-04,34.720001220703125
2019-09-11,34.099998474121094
2019-11-29,33.41999816894531
2020-05-05,34.880001068115234
2019-12-02,34.29999923706055
2020-02-19,36.400001525878906
2020-05-08,35.459999084472656
2019-05-21,35.02000045776367
2019-03-18,33.7599983215332
2018-09-07,34.59000015258789
2018-08-06,32.16999816894531
2018-10-09,30.020000457763672
2019-02-14,32.709999084472656
2018-12-12,30.18000030517578
2019-07-24,32.15999984741211
2019-09-26,32.36000061035156
2019-10-28,30.420000076293945
2019-12-05,29.010000228881836
2020-05-11,28.489999771118164
2019-07-03,29.700000762939453
2020-02-25,29.75
2020-05-14,31.75
2020-02-28,30.899999618530273
2019-08-08,32.66999816894531
2019-06-05,32.63999938964844
2018-07-20,31.75
2018-08-21,32.869998931884766
2018-10-24,33.63999938964844
2019-04-02,34.56999969482422
2019-03-01,33.61000061035156
2019-01-28,34.599998474121094
2018-12-27,35.38999938964844
2019-09-09,35.13999938964844
2020-03-02,36.439998626708984
2020-05-20,35.970001220703125
2019-12-17,35.880001068115234
2020-03-05,36.90999984741211
2019-02-12,36.08000183105469
2019-01-11,35.619998931884766
2018-12-10,36.25
2019-08-23,36.689998626708984
2018-11-08,37.380001068115234
2019-07-22,38.33000183105469
2019-06-20,37.90999984741211
2018-09-05,38.119998931884766
2019-04-17,38.36000061035156
2019-09-24,37.63999938964844
2019-12-20,37.619998931884766
2020-05-26,38.5099983215332
2019-04-30,38.5099983215332
2019-12-23,36.959999084472656
2020-03-11,37.220001220703125
2020-05-29,38.099998474121094
2019-12-26,37.36000061035156
2020-06-01,37.04999923706055
2019-05-02,37.91999816894531
2019-02-27,37.7599983215332
2018-11-23,38.06999969482422
2019-08-06,37.68000030517578
2018-07-18,37.630001068115234
2018-09-20,37.2599983215332
2018-10-22,37.5
2019-07-05,37.4900016784668
2019-06-03,37.40999984741211
2019-10-09,38.18000030517578
2019-10-11,38.189998626708984
2020-03-17,35.459999084472656
2020-06-04,36.15999984741211
2019-10-14,36.15999984741211
2020-03-20,36.0099983215332
2018-11-06,35.9900016784668
2019-06-18,36.59000015258789
2019-05-17,36.209999084472656
2019-04-15,35.91999816894531
2019-03-14,33.29999923706055
2019-01-09,33.75
2018-08-02,33.36000061035156
2018-10-05,33.400001525878906
2019-08-21,33.560001373291016
2019-10-17,33.2400016784668
2020-03-23,33.41999816894531
2020-06-10,33.11000061035156
2019-02-25,32.77000045776367
2020-01-07,32.189998626708984
2020-03-26,32.31999969482422
2019-10-23,32.040000915527344
