Dates,MTD
2019-02-11,744.97998046875
2019-01-10,741.9099731445312
2019-08-22,729.489990234375
2018-11-07,726.0
2018-08-03,728.489990234375
2018-09-04,721.5
2019-06-19,734.0700073242188
2019-09-23,742.2000122070312
2019-11-18,727.510009765625
2020-02-05,733.489990234375
2020-04-24,726.4600219726562
2019-03-29,738.1500244140625
2019-11-21,742.1599731445312
2020-04-27,759.4500122070312
2020-02-11,775.5399780273438
2020-04-30,793.6300048828125
2019-05-01,810.8900146484375
2019-02-26,819.5
2019-01-25,810.3499755859375
2018-12-24,809.280029296875
2019-09-06,800.469970703125
2018-07-17,798.3200073242188
2018-09-19,805.1699829101562
2019-08-05,817.8900146484375
2019-10-08,831.9199829101562
2019-12-11,831.3699951171875
2019-11-27,830.8699951171875
2020-02-14,839.6099853515625
2020-05-06,837.5
2019-01-08,833.9299926757812
2018-12-07,840.0
2019-08-20,863.719970703125
2018-11-05,854.5599975585938
2019-07-19,873.510009765625
2018-10-04,867.0599975585938
2019-06-17,863.739990234375
2019-05-16,862.9500122070312
2018-08-01,867.9400024414062
2019-03-13,859.52001953125
2019-12-03,844.219970703125
2020-02-20,827.0
2019-12-06,826.3499755859375
2020-05-12,828.5900268554688
2019-12-09,830.9000244140625
2020-02-26,833.2899780273438
2020-05-15,825.239990234375
2019-03-28,820.4199829101562
2018-09-17,813.3900146484375
2018-08-16,807.6799926757812
2018-10-19,790.0
2019-04-29,781.3900146484375
2019-01-23,766.989990234375
2019-09-04,765.7000122070312
2018-11-20,777.6099853515625
2019-07-02,745.989990234375
2019-05-31,706.6699829101562
2019-12-12,708.6400146484375
2020-05-18,710.52001953125
2019-09-27,714.9600219726562
2020-03-03,714.3099975585938
2020-05-21,700.1500244140625
2019-05-14,702.780029296875
2018-08-31,688.8599853515625
2018-07-30,675.4600219726562
2018-10-02,671.510009765625
2019-04-12,683.77001953125
2019-03-11,674.9400024414062
2019-02-07,673.4600219726562
2019-07-17,674.6799926757812
2019-09-19,668.0599975585938
2019-10-21,649.1400146484375
2019-12-18,652.239990234375
2020-03-06,651.510009765625
2019-10-03,661.0499877929688
2020-03-09,659.5599975585938
2020-05-27,660.77001953125
2019-12-24,666.8200073242188
2020-03-12,687.52001953125
2018-12-20,689.72998046875
2019-08-01,688.0800170898438
2018-08-14,699.6400146484375
2018-07-13,718.1799926757812
2018-10-17,726.6699829101562
2019-05-29,713.4000244140625
2019-03-26,715.6699829101562
2019-02-22,713.2899780273438
2019-10-04,711.9299926757812
2019-11-05,714.5
2019-12-27,716.27001953125
2020-06-02,712.6599731445312
2019-12-30,714.2000122070312
2020-03-18,701.0800170898438
2020-06-05,705.9299926757812
2019-07-15,706.739990234375
2018-12-03,709.530029296875
2019-06-13,706.8300170898438
2019-01-04,684.5800170898438
2018-08-29,677.1099853515625
2019-02-05,687.0499877929688
2018-11-01,689.739990234375
2019-08-16,665.8400268554688
2019-04-10,675.9400024414062
2019-09-17,678.239990234375
2019-10-15,697.47998046875
2020-01-02,690.6199951171875
2020-06-08,687.3200073242188
2019-10-18,682.5900268554688
2020-03-24,676.6900024414062
2020-06-11,684.25
2020-01-08,690.0
2019-04-25,694.2999877929688
2019-07-30,703.469970703125
2019-02-20,690.1199951171875
2018-07-11,703.6799926757812
2018-09-13,707.989990234375
2018-10-15,708.6900024414062
2019-06-28,708.780029296875
2018-12-18,708.469970703125
2018-11-16,717.1099853515625
2019-10-02,730.1900024414062
2020-03-27,729.8599853515625
2020-01-10,714.02001953125
2019-10-24,726.4099731445312
2020-03-30,727.2100219726562
2020-06-17,706.8599853515625
2020-01-14,712.989990234375
2020-04-02,726.9299926757812
2019-01-02,721.75
2019-08-14,726.2000122070312
2018-10-30,726.1199951171875
2019-06-11,736.989990234375
2019-05-10,734.0999755859375
2019-04-08,719.9000244140625
2018-08-27,713.739990234375
2018-07-26,719.260009765625
2018-09-28,725.0499877929688
2019-03-07,729.25
2019-10-30,732.0999755859375
2020-01-17,727.989990234375
2020-06-23,721.469970703125
2020-04-08,735.75
2020-06-26,747.5
2019-03-22,762.5
2019-01-17,763.3099975585938
2019-08-29,763.97998046875
2018-11-14,764.239990234375
2019-06-26,778.1500244140625
2018-09-11,781.52001953125
2018-07-09,786.010009765625
2018-08-10,786.7999877929688
2019-04-23,779.2100219726562
2019-09-30,787.3099975585938
2020-01-23,795.3599853515625
2019-11-08,798.1199951171875
2020-04-14,792.2000122070312
2019-11-11,792.6400146484375
2020-01-29,795.280029296875
2020-04-17,795.8099975585938
2018-07-24,794.3200073242188
2018-09-26,809.989990234375
2019-05-08,802.0700073242188
2019-03-05,793.8599853515625
2019-02-01,801.1199951171875
2018-12-31,805.489990234375
2018-11-29,813.0999755859375
2019-08-12,822.25
2019-07-11,824.6199951171875
2019-09-13,835.969970703125
2019-11-14,830.4600219726562
2020-04-20,830.6699829101562
2020-02-04,834.8400268554688
2020-04-23,839.5
2018-12-14,843.8200073242188
2019-08-27,834.469970703125
2018-08-08,836.0700073242188
2018-10-11,807.739990234375
2018-11-12,803.6500244140625
2019-07-26,812.1099853515625
2019-06-24,794.3599853515625
2019-05-23,774.7100219726562
2019-03-20,766.5
2019-01-15,775.3200073242188
2019-11-20,790.5
2020-02-07,788.1400146484375
2020-02-10,808.9400024414062
2020-04-29,799.1500244140625
2019-11-26,787.8699951171875
2020-02-13,784.3800048828125
2019-01-30,775.030029296875
2018-08-23,772.219970703125
2018-09-24,763.260009765625
2018-11-27,770.4199829101562
2018-10-26,765.9000244140625
2019-07-09,762.030029296875
2019-06-07,737.0
2019-05-06,732.3300170898438
2019-04-04,721.969970703125
2019-09-11,710.4400024414062
2019-11-29,703.1599731445312
2020-05-05,725.5900268554688
2019-12-02,751.2100219726562
2020-02-19,775.3699951171875
2020-05-08,754.6599731445312
2019-05-21,724.1099853515625
2019-03-18,687.8400268554688
2018-09-07,701.8800048828125
2018-08-06,686.5999755859375
2018-10-09,653.2999877929688
2019-02-14,680.1099853515625
2018-12-12,645.5700073242188
2019-07-24,697.3099975585938
2019-09-26,707.6400146484375
2019-10-28,755.6599731445312
2019-12-05,726.4400024414062
2020-05-11,654.8699951171875
2019-07-03,652.9400024414062
2020-02-25,679.0800170898438
2020-05-14,668.8800048828125
2020-02-28,668.3699951171875
2019-08-08,688.27001953125
2019-06-05,709.989990234375
2018-07-20,691.9099731445312
2018-08-21,673.1099853515625
2018-10-24,651.739990234375
2019-04-02,705.9500122070312
2019-03-01,731.3400268554688
2019-01-28,746.6500244140625
2018-12-27,738.5599975585938
2019-09-09,718.52001953125
2020-03-02,717.02001953125
2020-05-20,707.97998046875
2019-12-17,701.0999755859375
2020-03-05,720.9099731445312
2019-02-12,718.52001953125
2019-01-11,700.0
2018-12-10,705.7999877929688
2019-08-23,720.510009765625
2018-11-08,714.77001953125
2019-07-22,739.5
2019-06-20,739.1500244140625
2018-09-05,747.6599731445312
2019-04-17,746.27001953125
2019-09-24,709.6900024414062
2019-12-20,693.9199829101562
2020-05-26,716.6900024414062
2019-04-30,718.8599853515625
2019-12-23,742.5800170898438
2020-03-11,757.4199829101562
2020-05-29,720.6400146484375
2019-12-26,720.6900024414062
2020-06-01,702.2899780273438
2019-05-02,690.7100219726562
2019-02-27,705.8900146484375
2018-11-23,722.0700073242188
2019-08-06,723.52001953125
2018-07-18,739.7899780273438
2018-09-20,735.6799926757812
2018-10-22,749.4600219726562
2019-07-05,772.4500122070312
2019-06-03,789.6699829101562
2019-10-09,802.5399780273438
2019-10-11,797.489990234375
2020-03-17,814.5499877929688
2020-06-04,827.8800048828125
2019-10-14,841.4600219726562
2020-03-20,841.4199829101562
2018-11-06,863.530029296875
2019-06-18,857.5700073242188
2019-05-17,844.489990234375
2019-04-15,821.4199829101562
2019-03-14,799.9000244140625
2019-01-09,784.8499755859375
2018-08-02,778.5499877929688
2018-10-05,793.4600219726562
2019-08-21,789.6500244140625
2019-10-17,787.280029296875
2020-03-23,796.1300048828125
2020-06-10,799.6099853515625
2019-02-25,808.1699829101562
2020-01-07,791.0
2020-03-26,786.219970703125
2019-10-23,790.1400146484375
