Dates,MTD
2019-06-17,861.75
2019-05-16,861.5499877929688
2018-08-01,858.47998046875
2019-03-13,854.0700073242188
2019-12-03,835.4400024414062
2020-02-20,825.219970703125
2019-12-06,821.8499755859375
2020-05-12,818.1300048828125
2019-12-09,828.9600219726562
2020-02-26,813.8499755859375
2020-05-15,818.7000122070312
2019-03-28,818.3099975585938
2018-09-17,812.1699829101562
2018-08-16,790.6799926757812
2018-10-19,775.1099853515625
2019-04-29,775.0
2019-01-23,759.969970703125
2019-09-04,756.75
2018-11-20,760.7899780273438
2019-07-02,717.8200073242188
2019-05-31,692.719970703125
2019-12-12,707.1699829101562
2020-05-18,704.969970703125
2019-09-27,713.4199829101562
2020-03-03,702.280029296875
2020-05-21,681.780029296875
2019-05-14,689.969970703125
2018-08-31,660.5900268554688
2018-07-30,660.3900146484375
2018-10-02,665.1900024414062
2019-04-12,675.510009765625
2019-03-11,659.1400146484375
2019-02-07,669.5800170898438
2019-07-17,663.6799926757812
2019-09-19,642.8400268554688
2019-10-21,647.4500122070312
2019-12-18,647.22998046875
2020-03-06,646.3900146484375
2019-10-03,654.1699829101562
2020-03-09,656.7899780273438
2020-05-27,653.0
2019-12-24,660.1699829101562
2020-03-12,685.780029296875
2018-12-20,684.97998046875
2019-08-01,679.5599975585938
2018-08-14,699.6400146484375
2018-07-13,718.1799926757812
2018-10-17,711.739990234375
2019-05-29,713.0
2019-03-26,711.6500244140625
2019-02-22,710.5399780273438
2019-10-04,709.0499877929688
2019-11-05,710.0999755859375
2019-12-27,709.1799926757812
2020-06-02,706.2100219726562
2019-12-30,690.989990234375
2020-03-18,699.3400268554688
2020-06-05,700.3900146484375
2019-07-15,699.280029296875
2018-12-03,704.4000244140625
2019-06-13,688.1400146484375
2019-01-04,663.2999877929688
2018-08-29,670.77001953125
2019-02-05,686.27001953125
2018-11-01,681.8499755859375
2019-08-16,658.6099853515625
2019-04-10,673.280029296875
2019-09-17,672.3699951171875
2019-10-15,688.0999755859375
2020-01-02,680.739990234375
2020-06-08,680.0
2019-10-18,668.5
2020-03-24,670.8200073242188
2020-06-11,680.5
2020-01-08,685.219970703125
2019-04-25,684.2100219726562
2019-07-30,688.8699951171875
2019-02-20,686.739990234375
2018-07-11,698.1900024414062
2018-09-13,701.3499755859375
2018-10-15,703.760009765625
2019-06-28,708.469970703125
2018-12-18,704.9400024414062
2018-11-16,714.1799926757812
2019-10-02,723.6699829101562
2020-03-27,714.4000244140625
2020-01-10,709.780029296875
2019-10-24,720.8099975585938
2020-03-30,708.8599853515625
2020-06-17,700.4000244140625
2020-01-14,711.4500122070312
2020-04-02,722.739990234375
2019-01-02,713.6500244140625
2019-08-14,724.8200073242188
2018-10-30,718.2100219726562
2019-06-11,732.9600219726562
2019-05-10,717.7000122070312
2019-04-08,705.0700073242188
2018-08-27,711.8499755859375
2018-07-26,716.969970703125
2018-09-28,723.9000244140625
2019-03-07,725.4000244140625
2019-10-30,719.4099731445312
2020-01-17,723.9600219726562
2020-06-23,712.0399780273438
2020-04-08,731.6599731445312
2020-06-26,736.8499755859375
2019-03-22,761.0
2019-01-17,756.97998046875
2019-08-29,754.219970703125
2018-11-14,762.3499755859375
2019-06-26,775.4199829101562
2018-09-11,769.7000122070312
2018-07-09,781.27001953125
2018-08-10,777.1699829101562
2019-04-23,775.7100219726562
2019-09-30,786.5900268554688
2020-01-23,793.3099975585938
2019-11-08,789.4299926757812
2020-04-14,790.469970703125
2019-11-11,791.97998046875
2020-01-29,792.8300170898438
2020-04-17,791.9099731445312
2018-07-24,793.280029296875
2018-09-26,805.0599975585938
2019-05-08,789.5399780273438
2019-03-05,793.72998046875
2019-02-01,797.1599731445312
2018-12-31,797.0700073242188
2018-11-29,810.8599853515625
2019-08-12,817.6900024414062
2019-07-11,822.5700073242188
2019-09-13,830.6300048828125
2019-11-14,818.3900146484375
2020-04-20,830.6699829101562
2020-02-04,831.3099975585938
2020-04-23,835.1300048828125
2018-12-14,834.9199829101562
2019-08-27,831.1199951171875
2018-08-08,819.9500122070312
2018-10-11,799.8800048828125
2018-11-12,799.9500122070312
2019-07-26,802.6199951171875
2019-06-24,777.0
2019-05-23,757.1799926757812
2019-03-20,758.0599975585938
2019-01-15,768.0
2019-11-20,779.030029296875
2020-02-07,778.52001953125
2020-02-10,787.1500244140625
2020-04-29,780.77001953125
2019-11-26,780.0
2020-02-13,772.7899780273438
2019-01-30,769.47998046875
2018-08-23,763.2000122070312
2018-09-24,752.239990234375
2018-11-27,766.3900146484375
2018-10-26,755.3900146484375
2019-07-09,760.219970703125
2019-06-07,726.5800170898438
2019-05-06,703.0
2019-04-04,700.3800048828125
2019-09-11,691.6500244140625
2019-11-29,701.7000122070312
2020-05-05,724.1400146484375
2019-12-02,731.0499877929688
2020-02-19,773.8900146484375
2020-05-08,734.0999755859375
2019-05-21,715.5499877929688
2019-03-18,669.780029296875
2018-09-07,701.7100219726562
2018-08-06,658.6500244140625
2018-10-09,639.77001953125
2019-02-14,672.6400146484375
2018-12-12,622.6300048828125
2019-07-24,682.489990234375
2019-09-26,700.1300048828125
2019-10-28,721.4299926757812
2019-12-05,645.1199951171875
2020-05-11,589.4099731445312
2019-07-03,645.530029296875
2020-02-25,640.2999877929688
2020-05-14,659.27001953125
2020-02-28,658.780029296875
2019-08-08,685.4000244140625
2019-06-05,690.510009765625
2018-07-20,656.239990234375
2018-08-21,655.5700073242188
2018-10-24,630.5800170898438
2019-04-02,702.5999755859375
2019-03-01,709.489990234375
2019-01-28,740.989990234375
2018-12-27,727.4199829101562
2019-09-09,690.780029296875
2020-03-02,711.77001953125
2020-05-20,692.9600219726562
2019-12-17,695.8699951171875
2020-03-05,720.9099731445312
2019-02-12,707.6300048828125
2019-01-11,683.4299926757812
2018-12-10,704.2000122070312
2019-08-23,703.2999877929688
2018-11-08,713.3800048828125
2019-07-22,735.260009765625
2019-06-20,699.97998046875
2018-09-05,738.6199951171875
2019-04-17,719.9400024414062
2019-09-24,689.1599731445312
2019-12-20,690.8900146484375
2020-05-26,709.72998046875
2019-04-30,715.5800170898438
2019-12-23,732.739990234375
2020-03-11,719.5700073242188
2020-05-29,716.9299926757812
2019-12-26,690.0700073242188
2020-06-01,690.8800048828125
2019-05-02,689.530029296875
2019-02-27,698.7000122070312
2018-11-23,718.7000122070312
2019-08-06,714.0599975585938
2018-07-18,735.5599975585938
2018-09-20,723.0
2018-10-22,748.3099975585938
2019-07-05,766.0
2019-06-03,788.3099975585938
2019-10-09,792.4000244140625
2019-10-11,795.0
2020-03-17,803.4299926757812
2020-06-04,823.5999755859375
2019-10-14,838.0
2020-03-20,840.6599731445312
2018-11-06,859.5399780273438
2019-06-18,848.6599731445312
2019-05-17,815.47998046875
2019-04-15,812.6099853515625
2019-03-14,761.5700073242188
2019-01-09,764.4199829101562
2018-08-02,773.7899780273438
2018-10-05,784.0499877929688
2019-08-21,782.3699951171875
2019-10-17,782.739990234375
2020-03-23,795.239990234375
2020-06-10,785.1599731445312
2019-02-25,798.0
2020-01-07,784.0399780273438
2020-03-26,785.3800048828125
2019-10-23,772.2999877929688
