Dates,MTD
2019-01-31,640.7000122070312
2019-09-12,644.8800048828125
2019-12-31,643.4000244140625
2020-03-19,650.0
2020-01-03,650.530029296875
2020-06-09,666.2000122070312
2019-02-15,658.239990234375
2019-01-14,664.0
2018-07-06,670.0
2018-08-07,665.239990234375
2018-10-10,670.280029296875
2018-12-13,666.469970703125
2019-08-26,671.4500122070312
2019-07-25,673.0499877929688
2019-05-22,674.0
2019-03-19,680.0
2020-01-06,685.4199829101562
2020-03-25,674.8200073242188
2020-06-12,685.1300048828125
2019-10-22,684.3400268554688
2020-01-09,699.3599853515625
2020-06-15,689.47998046875
2019-10-25,693.3300170898438
2020-03-31,681.6300048828125
2020-06-18,680.0
2019-04-03,681.0800170898438
2018-08-22,691.6099853515625
2018-10-25,693.2999877929688
2019-01-29,689.6300048828125
2018-12-28,700.0599975585938
2018-11-26,708.6799926757812
2019-08-09,709.6799926757812
2019-07-08,716.1900024414062
2019-06-06,711.280029296875
2019-09-10,721.3599853515625
2020-01-15,698.9199829101562
2020-04-03,711.510009765625
2019-10-31,719.030029296875
2020-04-06,704.469970703125
2020-06-24,710.8200073242188
2018-11-09,729.1199951171875
2019-07-23,733.6300048828125
2019-06-21,737.6099853515625
2019-05-20,732.6099853515625
2019-04-18,732.8800048828125
2018-09-06,733.3099975585938
2018-10-08,736.1099853515625
2019-02-13,737.0
2018-12-11,740.3800048828125
2019-09-25,745.3400268554688
2020-01-21,745.8699951171875
2020-04-09,749.8699951171875
2019-11-06,737.0
2020-01-24,718.0900268554688
2020-01-27,722.8699951171875
2020-04-15,726.969970703125
2018-12-26,725.3499755859375
2019-08-07,723.6500244140625
2019-06-04,731.0399780273438
2018-09-21,740.4099731445312
2018-07-19,741.9299926757812
2018-08-20,747.9600219726562
2018-10-23,738.1799926757812
2019-05-03,751.0
2019-04-01,749.3800048828125
2019-02-28,752.760009765625
2019-11-12,740.6199951171875
2020-01-30,730.5499877929688
2019-11-15,734.260009765625
2020-04-21,715.719970703125
2019-04-16,705.0599975585938
2019-03-15,711.8300170898438
2019-02-11,720.6300048828125
2019-01-10,737.6199951171875
2019-08-22,721.780029296875
2018-11-07,721.6300048828125
2018-08-03,716.719970703125
2018-09-04,717.7000122070312
2019-06-19,726.010009765625
2019-09-23,731.8800048828125
2019-11-18,717.0
2020-02-05,727.02001953125
2020-04-24,720.0499877929688
2019-03-29,725.9400024414062
2019-11-21,736.0399780273438
2020-04-27,748.4099731445312
2020-02-11,759.5
2020-04-30,780.4199829101562
2019-05-01,794.780029296875
2019-02-26,814.0900268554688
2019-01-25,806.6300048828125
2018-12-24,808.739990234375
2019-09-06,795.1599731445312
2018-07-17,794.469970703125
2018-09-19,798.010009765625
2019-08-05,805.030029296875
2019-10-08,824.1500244140625
2019-12-11,822.52001953125
2019-11-27,828.5900268554688
2020-02-14,830.0700073242188
2020-05-06,837.5
2019-01-08,828.0
2018-12-07,835.2999877929688
2019-08-20,853.0399780273438
2018-11-05,843.5499877929688
2019-07-19,855.1500244140625
2018-10-04,865.9400024414062
2019-06-17,855.0
2019-05-16,855.97998046875
2018-08-01,867.6799926757812
2019-03-13,859.52001953125
2019-12-03,843.6699829101562
2020-02-20,821.8499755859375
2019-12-06,826.0599975585938
2020-05-12,826.3800048828125
2019-12-09,818.2999877929688
2020-02-26,833.2899780273438
2020-05-15,816.5800170898438
2019-03-28,811.0
2018-09-17,784.0
2018-08-16,805.1400146484375
2018-10-19,789.4199829101562
2019-04-29,779.02001953125
2019-01-23,765.219970703125
2019-09-04,759.4099731445312
2018-11-20,758.8599853515625
2019-07-02,730.3599853515625
2019-05-31,701.47998046875
2019-12-12,698.3499755859375
2020-05-18,701.260009765625
2019-09-27,709.2000122070312
2020-03-03,711.239990234375
2020-05-21,700.1500244140625
2019-05-14,678.4299926757812
2018-08-31,679.6300048828125
2018-07-30,667.6300048828125
2018-10-02,665.9500122070312
2019-04-12,675.1599731445312
2019-03-11,672.27001953125
2019-02-07,664.3099975585938
2019-07-17,672.6199951171875
2019-09-19,666.27001953125
2019-10-21,648.0
2019-12-18,650.9099731445312
2020-03-06,645.6300048828125
2019-10-03,653.9600219726562
2020-03-09,656.1199951171875
2020-05-27,654.97998046875
2019-12-24,655.7100219726562
2020-03-12,669.1400146484375
2018-12-20,687.1099853515625
2019-08-01,688.0800170898438
2018-08-14,677.8900146484375
2018-07-13,700.0
2018-10-17,724.469970703125
2019-05-29,712.3099975585938
2019-03-26,708.8400268554688
2019-02-22,710.8400268554688
2019-10-04,710.4400024414062
2019-11-05,710.72998046875
2019-12-27,713.3599853515625
2020-06-02,705.4400024414062
2019-12-30,709.9600219726562
2020-03-18,689.4500122070312
2020-06-05,697.77001953125
2019-07-15,704.3300170898438
2018-12-03,701.6199951171875
2019-06-13,705.4400024414062
2019-01-04,682.9199829101562
2018-08-29,665.2999877929688
2019-02-05,671.8599853515625
2018-11-01,681.6599731445312
2019-08-16,660.4000244140625
2019-04-10,666.72998046875
2019-09-17,671.8800048828125
2019-10-15,681.1099853515625
2020-01-02,689.6599731445312
2020-06-08,683.9400024414062
2019-10-18,680.77001953125
2020-03-24,672.8099975585938
2020-06-11,666.47998046875
2020-01-08,688.1400146484375
2019-04-25,686.3300170898438
2019-07-30,687.4199829101562
2019-02-20,686.9099731445312
2018-07-11,686.5499877929688
2018-09-13,701.5599975585938
2018-10-15,695.219970703125
2019-06-28,702.25
2018-12-18,704.5900268554688
2018-11-16,710.0
2019-10-02,721.6599731445312
2020-03-27,724.1900024414062
2020-01-10,714.02001953125
2019-10-24,717.75
2020-03-30,680.0
2020-06-17,702.9400024414062
2020-01-14,704.8300170898438
2020-04-02,708.6400146484375
2019-01-02,716.4000244140625
2019-08-14,714.3699951171875
2018-10-30,723.0999755859375
2019-06-11,722.5
2019-05-10,731.260009765625
2019-04-08,719.9000244140625
2018-08-27,709.4500122070312
2018-07-26,717.8599853515625
2018-09-28,715.9000244140625
2019-03-07,728.3599853515625
2019-10-30,723.75
2020-01-17,721.1500244140625
2020-06-23,713.9299926757812
2020-04-08,713.5599975585938
2020-06-26,734.4199829101562
2019-03-22,745.3200073242188
2019-01-17,760.8900146484375
2019-08-29,756.97998046875
2018-11-14,750.0
2019-06-26,762.4199829101562
2018-09-11,774.4500122070312
2018-07-09,778.4099731445312
2018-08-10,786.7999877929688
2019-04-23,775.3599853515625
2019-09-30,778.719970703125
2020-01-23,793.989990234375
2019-11-08,798.1199951171875
2020-04-14,788.0
2019-11-11,791.27001953125
2020-01-29,792.02001953125
2020-04-17,795.8099975585938
2018-07-24,790.7100219726562
2018-09-26,805.1699829101562
2019-05-08,790.0999755859375
2019-03-05,779.8900146484375
2019-02-01,790.5599975585938
2018-12-31,796.3200073242188
2018-11-29,806.1599731445312
2019-08-12,816.5999755859375
2019-07-11,815.1500244140625
2019-09-13,820.0
2019-11-14,827.4299926757812
2020-04-20,823.0
2020-02-04,833.969970703125
2020-04-23,831.0
2018-12-14,838.22998046875
2019-08-27,833.5
2018-08-08,836.0700073242188
2018-10-11,800.469970703125
2018-11-12,802.1500244140625
2019-07-26,801.2899780273438
2019-06-24,792.4299926757812
2019-05-23,773.6699829101562
2019-03-20,762.969970703125
2019-01-15,756.6099853515625
2019-11-20,779.510009765625
2020-02-07,787.3800048828125
2020-02-10,777.4500122070312
2020-04-29,785.239990234375
2019-11-26,781.6099853515625
2020-02-13,781.0
2019-01-30,767.6400146484375
2018-08-23,770.0
2018-09-24,759.6799926757812
2018-11-27,754.5800170898438
2018-10-26,763.9199829101562
2019-07-09,751.969970703125
2019-06-07,735.25
2019-05-06,732.3300170898438
2019-04-04,707.8099975585938
2019-09-11,686.0599975585938
2019-11-29,672.0900268554688
2020-05-05,704.47998046875
2019-12-02,725.0399780273438
2020-02-19,750.469970703125
2020-05-08,754.6599731445312
2019-05-21,711.6300048828125
2019-03-18,670.0
2018-09-07,688.6799926757812
2018-08-06,683.3699951171875
2018-10-09,618.9600219726562
2019-02-14,667.1300048828125
2018-12-12,610.0
2019-07-24,633.9600219726562
2019-09-26,645.0900268554688
2019-10-28,696.280029296875
2019-12-05,718.6699829101562
2020-05-11,645.9000244140625
2019-07-03,615.510009765625
2020-02-25,636.1799926757812
2020-05-14,648.1500244140625
2020-02-28,650.4000244140625
2019-08-08,664.1099853515625
2019-06-05,677.8300170898438
2018-07-20,667.5999755859375
2018-08-21,632.2100219726562
2018-10-24,641.7000122070312
2019-04-02,657.1699829101562
2019-03-01,717.8499755859375
2019-01-28,709.0999755859375
2018-12-27,730.2000122070312
2019-09-09,718.52001953125
2020-03-02,696.9000244140625
2020-05-20,705.1099853515625
2019-12-17,699.760009765625
2020-03-05,708.239990234375
2019-02-12,718.52001953125
2019-01-11,700.0
2018-12-10,695.5599975585938
2019-08-23,704.0
2018-11-08,707.010009765625
2019-07-22,713.8400268554688
2019-06-20,738.9400024414062
2018-09-05,708.1099853515625
2019-04-17,728.8300170898438
2019-09-24,709.6900024414062
2019-12-20,690.4500122070312
2020-05-26,694.25
2019-04-30,711.2999877929688
2019-12-23,721.0
2020-03-11,741.969970703125
2020-05-29,714.989990234375
2019-12-26,710.77001953125
2020-06-01,689.6599731445312
2019-05-02,675.739990234375
2019-02-27,689.9400024414062
2018-11-23,710.0
2019-08-06,718.6300048828125
2018-07-18,713.760009765625
2018-09-20,732.6599731445312
2018-10-22,721.6099853515625
2019-07-05,762.1599731445312
2019-06-03,769.6599731445312
2019-10-09,791.030029296875
2019-10-11,794.7100219726562
2020-03-17,797.8200073242188
2020-06-04,812.0
2019-10-14,829.510009765625
2020-03-20,833.4299926757812
2018-11-06,852.5499877929688
2019-06-18,846.510009765625
2019-05-17,844.489990234375
2019-04-15,815.47998046875
2019-03-14,799.9000244140625
2019-01-09,779.8200073242188
2018-08-02,752.1699829101562
2018-10-05,793.4600219726562
2019-08-21,789.6500244140625
2019-10-17,774.8499755859375
2020-03-23,794.0
2020-06-10,787.97998046875
2019-02-25,793.4099731445312
2020-01-07,791.0
2020-03-26,778.6900024414062
2019-10-23,787.5900268554688
