Dates,MOS
2019-01-30,19.40999984741211
2018-08-23,18.649999618530273
2018-09-24,17.889999389648438
2018-11-27,18.260000228881836
2018-10-26,18.139999389648438
2019-07-09,18.260000228881836
2019-06-07,18.1299991607666
2019-05-06,18.049999237060547
2019-04-04,17.389999389648438
2019-09-11,16.520000457763672
2019-11-29,16.020000457763672
2020-05-05,16.899999618530273
2019-12-02,16.770000457763672
2020-02-19,16.6200008392334
2020-05-08,16.110000610351562
2019-05-21,14.130000114440918
2019-03-18,11.90999984741211
2018-09-07,11.5
2018-08-06,11.239999771118164
2018-10-09,9.619999885559082
2019-02-14,9.010000228881836
2018-12-12,9.300000190734863
2019-07-24,9.380000114440918
2019-09-26,6.5
2019-10-28,6.920000076293945
2019-12-05,8.029999732971191
2020-05-11,9.180000305175781
2019-07-03,9.760000228881836
2020-02-25,9.859999656677246
2020-05-14,10.470000267028809
2020-02-28,9.520000457763672
2019-08-08,9.350000381469727
2019-06-05,10.390000343322754
2018-07-20,10.0
2018-08-21,9.65999984741211
2018-10-24,9.65999984741211
2019-04-02,10.529999732971191
2019-03-01,11.529999732971191
2019-01-28,11.4399995803833
2018-12-27,12.15999984741211
2019-09-09,12.039999961853027
2020-03-02,11.850000381469727
2020-05-20,11.130000114440918
2019-12-17,10.609999656677246
2020-03-05,11.350000381469727
2019-02-12,10.819999694824219
2019-01-11,10.369999885559082
2018-12-10,10.800000190734863
2019-08-23,11.140000343322754
2018-11-08,10.960000038146973
2019-07-22,11.220000267028809
2019-06-20,11.140000343322754
2018-09-05,11.729999542236328
2019-04-17,11.210000038146973
2019-09-24,10.899999618530273
2019-12-20,10.5600004196167
2020-05-26,11.5600004196167
2019-04-30,10.789999961853027
2019-12-23,11.0600004196167
2020-03-11,11.350000381469727
2020-05-29,10.630000114440918
2019-12-26,10.8100004196167
2020-06-01,10.109999656677246
2019-05-02,9.569999694824219
2019-02-27,10.020000457763672
2018-11-23,10.619999885559082
2019-08-06,10.510000228881836
2018-07-18,11.180000305175781
2018-09-20,11.40999984741211
2018-10-22,11.430000305175781
2019-07-05,12.079999923706055
2019-06-03,12.329999923706055
2019-10-09,12.100000381469727
2019-10-11,11.960000038146973
2020-03-17,11.930000305175781
2020-06-04,12.5600004196167
2019-10-14,12.829999923706055
2020-03-20,13.34000015258789
2018-11-06,13.40999984741211
2019-06-18,14.479999542236328
2019-05-17,14.100000381469727
2019-04-15,14.050000190734863
2019-03-14,12.300000190734863
2019-01-09,12.739999771118164
2018-08-02,12.34000015258789
2018-10-05,13.119999885559082
2019-08-21,13.239999771118164
2019-10-17,13.020000457763672
2020-03-23,12.789999961853027
2020-06-10,12.640000343322754
2019-02-25,12.84000015258789
2020-01-07,11.9399995803833
2020-03-26,11.680000305175781
2019-10-23,11.760000228881836
