Dates,MOS
2018-10-10,32.310001373291016
2018-12-13,31.75
2019-08-26,32.29999923706055
2019-07-25,33.869998931884766
2019-05-22,32.75
2019-03-19,32.84000015258789
2020-01-06,33.02000045776367
2020-03-25,31.389999389648438
2020-06-12,32.0099983215332
2019-10-22,31.40999984741211
2020-01-09,31.110000610351562
2020-06-15,30.760000228881836
2019-10-25,29.850000381469727
2020-03-31,28.770000457763672
2020-06-18,27.65999984741211
2019-04-03,28.219999313354492
2018-08-22,28.739999771118164
2018-10-25,28.969999313354492
2019-01-29,28.600000381469727
2018-12-28,28.360000610351562
2018-11-26,28.81999969482422
2019-08-09,28.8700008392334
2019-07-08,28.3799991607666
2019-06-06,28.09000015258789
2019-09-10,27.959999084472656
2020-01-15,26.739999771118164
2020-04-03,27.100000381469727
2019-10-31,26.520000457763672
2020-04-06,27.030000686645508
2020-06-24,27.3799991607666
2018-11-09,27.399999618530273
2019-07-23,27.81999969482422
2019-06-21,27.790000915527344
2019-05-20,27.290000915527344
2019-04-18,27.770000457763672
2018-09-06,27.93000030517578
2018-10-08,27.690000534057617
2019-02-13,27.5
2018-12-11,27.290000915527344
2019-09-25,26.809999465942383
2020-01-21,26.850000381469727
2020-04-09,26.670000076293945
2019-11-06,26.969999313354492
2020-01-24,26.809999465942383
2020-01-27,26.989999771118164
2020-04-15,27.020000457763672
2018-12-26,26.790000915527344
2019-08-07,26.229999542236328
2019-06-04,26.030000686645508
2018-09-21,26.030000686645508
2018-07-19,26.139999389648438
2018-08-20,26.1200008392334
2018-10-23,25.280000686645508
2019-05-03,25.440000534057617
2019-04-01,24.790000915527344
2019-02-28,24.75
2019-11-12,24.079999923706055
2020-01-30,23.469999313354492
2019-11-15,23.739999771118164
2020-04-21,23.440000534057617
2019-04-16,23.020000457763672
2019-03-15,22.59000015258789
2019-02-11,22.959999084472656
2019-01-10,23.0
2019-08-22,22.729999542236328
2018-11-07,22.6299991607666
2018-08-03,22.600000381469727
2018-09-04,21.940000534057617
2019-06-19,21.889999389648438
2019-09-23,21.770000457763672
2019-11-18,21.079999923706055
2020-02-05,21.3700008392334
2020-04-24,20.93000030517578
2019-03-29,21.5
2019-11-21,22.329999923706055
2020-04-27,23.079999923706055
2020-02-11,22.170000076293945
2020-04-30,22.579999923706055
2019-05-01,22.350000381469727
2019-02-26,22.479999542236328
2019-01-25,22.290000915527344
2018-12-24,22.780000686645508
2019-09-06,22.700000762939453
2018-07-17,22.969999313354492
2018-09-19,23.40999984741211
2019-08-05,24.100000381469727
2019-10-08,23.889999389648438
2019-12-11,23.68000030517578
2019-11-27,23.43000030517578
2020-02-14,24.040000915527344
2020-05-06,24.200000762939453
2019-01-08,24.309999465942383
2018-12-07,24.520000457763672
2019-08-20,25.40999984741211
2018-11-05,25.110000610351562
2019-07-19,24.610000610351562
2018-10-04,24.610000610351562
2019-06-17,24.68000030517578
2019-05-16,23.530000686645508
2018-08-01,23.440000534057617
2019-03-13,23.020000457763672
2019-12-03,22.56999969482422
2020-02-20,23.0
2019-12-06,23.40999984741211
2020-05-12,23.6200008392334
2019-12-09,23.670000076293945
2020-02-26,23.829999923706055
2020-05-15,24.40999984741211
2019-03-28,24.450000762939453
2018-09-17,24.719999313354492
2018-08-16,24.739999771118164
2018-10-19,24.25
2019-04-29,24.190000534057617
2019-01-23,23.600000381469727
2019-09-04,25.559999465942383
2018-11-20,25.09000015258789
2019-07-02,24.860000610351562
2019-05-31,23.940000534057617
2019-12-12,24.530000686645508
2020-05-18,21.850000381469727
2019-09-27,22.790000915527344
2020-03-03,22.709999084472656
2020-05-21,22.399999618530273
2019-05-14,20.700000762939453
2018-08-31,20.260000228881836
2018-07-30,19.770000457763672
2018-10-02,19.40999984741211
2019-04-12,19.950000762939453
2019-03-11,19.860000610351562
2019-02-07,19.559999465942383
2019-07-17,19.1200008392334
2019-09-19,19.149999618530273
2019-10-21,18.190000534057617
2019-12-18,18.0
2020-03-06,17.670000076293945
2019-10-03,18.139999389648438
2020-03-09,18.459999084472656
2020-05-27,18.100000381469727
2019-12-24,18.139999389648438
2020-03-12,18.459999084472656
2018-12-20,19.3799991607666
2019-08-01,19.6299991607666
2018-08-14,20.440000534057617
2018-07-13,21.260000228881836
2018-10-17,22.06999969482422
2019-05-29,22.1299991607666
2019-03-26,22.68000030517578
2019-02-22,22.59000015258789
2019-10-04,21.719999313354492
2019-11-05,21.579999923706055
2019-12-27,20.920000076293945
2020-06-02,20.440000534057617
2019-12-30,20.81999969482422
2020-03-18,20.139999389648438
2020-06-05,20.479999542236328
2019-07-15,20.010000228881836
2018-12-03,20.229999542236328
2019-06-13,20.649999618530273
2019-01-04,19.950000762939453
2018-08-29,19.969999313354492
2019-02-05,19.719999313354492
2018-11-01,19.3700008392334
2019-08-16,18.979999542236328
2019-04-10,18.780000686645508
2019-09-17,19.049999237060547
2019-10-15,19.770000457763672
2020-01-02,20.399999618530273
2020-06-08,20.040000915527344
2019-10-18,20.079999923706055
2020-03-24,20.18000030517578
2020-06-11,19.700000762939453
2020-01-08,19.709999084472656
2019-04-25,19.399999618530273
2019-07-30,19.729999542236328
2019-02-20,20.309999465942383
2018-07-11,19.90999984741211
2018-09-13,20.690000534057617
2018-10-15,20.459999084472656
2019-06-28,20.5
2018-12-18,20.010000228881836
2018-11-16,20.059999465942383
2019-10-02,20.889999389648438
2020-03-27,21.239999771118164
2020-01-10,21.110000610351562
2019-10-24,20.8799991607666
2020-03-30,20.68000030517578
2020-06-17,20.56999969482422
2020-01-14,20.8700008392334
2020-04-02,20.40999984741211
2019-01-02,19.420000076293945
2019-08-14,20.440000534057617
2018-10-30,19.690000534057617
2019-06-11,19.020000457763672
2019-05-10,18.68000030517578
2019-04-08,18.15999984741211
2018-08-27,18.079999923706055
2018-07-26,18.219999313354492
2018-09-28,18.59000015258789
2019-03-07,18.760000228881836
2019-10-30,18.8799991607666
2020-01-17,19.229999542236328
2020-06-23,18.709999084472656
2020-04-08,18.6299991607666
2020-06-26,18.549999237060547
2019-03-22,18.68000030517578
2019-01-17,19.079999923706055
2019-08-29,18.68000030517578
2018-11-14,18.229999542236328
2019-06-26,18.079999923706055
2018-09-11,19.020000457763672
2018-07-09,18.899999618530273
2018-08-10,19.540000915527344
2019-04-23,20.25
2019-09-30,20.600000381469727
2020-01-23,20.850000381469727
2019-11-08,21.729999542236328
2020-04-14,21.540000915527344
2019-11-11,21.5
2020-01-29,21.719999313354492
2020-04-17,21.309999465942383
2018-07-24,21.030000686645508
2018-09-26,21.920000076293945
2019-05-08,21.239999771118164
2019-03-05,20.6200008392334
2019-02-01,20.739999771118164
2018-12-31,20.93000030517578
2018-11-29,21.1299991607666
2019-08-12,21.06999969482422
2019-07-11,20.700000762939453
2019-09-13,21.100000381469727
2019-11-14,21.09000015258789
2020-04-20,21.56999969482422
2020-02-04,22.059999465942383
2020-04-23,21.6200008392334
2018-12-14,21.09000015258789
2019-08-27,19.799999237060547
2018-08-08,19.90999984741211
2018-10-11,18.559999465942383
2018-11-12,18.790000915527344
2019-07-26,19.309999465942383
2019-06-24,19.049999237060547
2019-05-23,19.969999313354492
2019-03-20,19.899999618530273
2019-01-15,20.399999618530273
2019-11-20,21.190000534057617
2020-02-07,21.530000686645508
2020-02-10,20.489999771118164
2020-04-29,20.190000534057617
2019-11-26,19.989999771118164
2020-02-13,20.3700008392334
2019-01-30,20.1299991607666
2018-08-23,19.100000381469727
2018-09-24,18.5
2018-11-27,18.31999969482422
2018-10-26,18.8700008392334
2019-07-09,18.350000381469727
2019-06-07,18.729999542236328
2019-05-06,19.5
2019-04-04,18.200000762939453
2019-09-11,17.020000457763672
2019-11-29,16.100000381469727
2020-05-05,17.149999618530273
2019-12-02,17.479999542236328
2020-02-19,17.209999084472656
2020-05-08,16.459999084472656
2019-05-21,15.859999656677246
2019-03-18,12.970000267028809
2018-09-07,12.970000267028809
2018-08-06,12.220000267028809
2018-10-09,10.640000343322754
2019-02-14,10.479999542236328
2018-12-12,9.430000305175781
2019-07-24,10.100000381469727
2019-09-26,8.9399995803833
2019-10-28,7.019999980926514
2019-12-05,8.569999694824219
2020-05-11,9.279999732971191
2019-07-03,10.0
2020-02-25,10.9399995803833
2020-05-14,10.960000038146973
2020-02-28,10.109999656677246
2019-08-08,9.8100004196167
2019-06-05,10.779999732971191
2018-07-20,10.130000114440918
2018-08-21,10.279999732971191
2018-10-24,9.890000343322754
2019-04-02,10.640000343322754
2019-03-01,12.050000190734863
2019-01-28,11.489999771118164
2018-12-27,12.260000228881836
2019-09-09,12.819999694824219
2020-03-02,12.199999809265137
2020-05-20,11.460000038146973
2019-12-17,11.3100004196167
2020-03-05,11.40999984741211
2019-02-12,11.100000381469727
2019-01-11,10.699999809265137
2018-12-10,11.369999885559082
2019-08-23,11.289999961853027
2018-11-08,11.420000076293945
2019-07-22,11.300000190734863
2019-06-20,11.90999984741211
2018-09-05,12.050000190734863
2019-04-17,11.710000038146973
2019-09-24,11.220000267028809
2019-12-20,10.880000114440918
2020-05-26,11.6899995803833
2019-04-30,11.949999809265137
2019-12-23,11.079999923706055
2020-03-11,11.350000381469727
2020-05-29,11.079999923706055
2019-12-26,11.260000228881836
2020-06-01,10.729999542236328
2019-05-02,9.949999809265137
2019-02-27,10.260000228881836
2018-11-23,10.630000114440918
2019-08-06,10.989999771118164
2018-07-18,11.270000457763672
2018-09-20,11.75
2018-10-22,11.470000267028809
2019-07-05,12.079999923706055
2019-06-03,12.609999656677246
2019-10-09,13.130000114440918
2019-10-11,12.09000015258789
2020-03-17,12.050000190734863
2020-06-04,12.75
2019-10-14,12.880000114440918
2020-03-20,13.619999885559082
2018-11-06,14.479999542236328
2019-06-18,14.6899995803833
2019-05-17,14.4399995803833
2019-04-15,14.699999809265137
2019-03-14,13.15999984741211
2019-01-09,13.149999618530273
2018-08-02,12.59000015258789
2018-10-05,14.199999809265137
2019-08-21,13.649999618530273
2019-10-17,13.119999885559082
2020-03-23,13.479999542236328
2020-06-10,12.899999618530273
2019-02-25,13.300000190734863
2020-01-07,12.619999885559082
2020-03-26,11.850000381469727
2019-10-23,12.130000114440918
