Dates,MOS
2018-06-20,27.790000915527344
2018-06-21,28.3799991607666
2018-06-25,28.8799991607666
2018-06-22,28.1299991607666
2018-06-26,28.049999237060547
2018-06-27,28.06999969482422
2018-06-28,28.309999465942383
2018-06-29,28.049999237060547
2018-07-02,27.790000915527344
2018-07-03,27.6200008392334
2018-07-05,27.799999237060547
2018-07-16,28.1200008392334
2018-09-18,28.360000610351562
2019-01-24,28.93000030517578
2019-09-05,28.0
2018-11-21,28.25
2020-01-13,28.149999618530273
2020-04-01,27.979999542236328
2020-06-19,28.459999084472656
2019-10-29,28.440000534057617
2020-01-16,28.200000762939453
2020-06-22,28.31999969482422
2018-10-03,28.3799991607666
2018-07-31,29.020000457763672
2019-03-12,29.350000381469727
2019-02-08,29.8700008392334
2019-01-07,29.780000686645508
2018-12-06,29.690000534057617
2019-08-19,30.110000610351562
2019-07-18,29.530000686645508
2019-05-15,30.09000015258789
2019-09-20,30.450000762939453
2019-11-01,30.100000381469727
2020-04-07,31.700000762939453
2020-06-25,31.540000915527344
2020-06-16,32.060001373291016
2019-11-04,31.489999771118164
2020-01-22,30.34000015258789
2019-11-07,30.639999389648438
2020-04-13,29.649999618530273
2019-07-01,29.6299991607666
2019-05-30,29.6299991607666
2018-08-15,29.760000228881836
2018-10-18,29.520000457763672
2019-03-27,29.479999542236328
2019-01-22,29.43000030517578
2018-12-21,29.639999389648438
2019-09-03,30.6200008392334
2018-11-19,30.84000015258789
2019-08-02,31.59000015258789
2020-01-28,31.329999923706055
2020-04-16,31.270000457763672
2019-11-13,30.829999923706055
2020-01-31,30.510000228881836
2018-12-04,30.280000686645508
2018-11-02,29.940000534057617
2019-07-16,30.299999237060547
2018-08-30,30.93000030517578
2018-10-01,31.1200008392334
2019-06-14,30.68000030517578
2019-05-13,30.790000915527344
2019-04-11,31.989999771118164
2019-02-06,31.489999771118164
2019-09-18,31.799999237060547
2020-02-03,32.310001373291016
2020-04-22,32.33000183105469
2019-11-19,31.989999771118164
2020-02-06,32.61000061035156
2019-11-22,32.54999923706055
2019-03-25,32.27000045776367
2019-02-21,32.47999954223633
2018-12-19,32.869998931884766
2018-07-12,33.04999923706055
2018-09-14,33.540000915527344
2018-08-13,33.779998779296875
2018-10-16,33.11000061035156
2019-07-31,33.720001220703125
2019-05-28,33.099998474121094
2019-04-26,32.310001373291016
2020-04-28,32.689998626708984
2019-11-25,32.88999938964844
2020-02-12,32.91999816894531
2020-05-01,33.130001068115234
2020-05-04,33.04999923706055
2019-06-12,32.849998474121094
2019-04-09,33.15999984741211
2019-03-08,32.779998779296875
2019-02-04,31.40999984741211
2018-07-27,29.520000457763672
2018-08-28,30.0
2019-01-03,29.81999969482422
2019-08-15,29.6299991607666
2018-10-31,30.440000534057617
2019-09-16,30.940000534057617
2020-02-18,32.119998931884766
2020-05-07,31.90999984741211
2018-08-17,32.220001220703125
2019-12-04,35.63999938964844
2020-02-21,36.599998474121094
2018-12-17,36.9900016784668
2019-08-30,36.630001068115234
2018-11-15,36.29999923706055
2019-07-29,36.130001068115234
2019-06-27,35.720001220703125
2019-04-24,36.13999938964844
2018-07-10,36.66999816894531
2018-09-12,34.93000030517578
2019-02-19,34.70000076293945
2019-01-18,35.459999084472656
2020-02-24,35.0
2020-05-13,35.77000045776367
2019-12-10,35.060001373291016
2020-02-27,35.31999969482422
2019-12-13,36.16999816894531
2020-05-19,36.0
2019-03-06,36.86000061035156
2018-11-30,35.279998779296875
2019-08-13,34.54999923706055
2019-07-12,33.52000045776367
2019-06-10,33.20000076293945
2019-05-09,33.0
2018-07-25,30.90999984741211
2018-09-27,30.90999984741211
2018-10-29,30.93000030517578
2019-10-16,30.059999465942383
2019-12-16,30.329999923706055
2020-03-04,29.579999923706055
2020-05-22,28.790000915527344
2019-10-01,28.559999465942383
2019-12-19,27.649999618530273
2018-09-10,29.309999465942383
2019-05-24,29.559999465942383
2018-08-09,28.81999969482422
2019-04-22,29.209999084472656
2019-03-21,29.18000030517578
2019-01-16,28.450000762939453
2019-08-28,30.389999389648438
2018-11-13,30.6200008392334
2018-10-12,31.360000610351562
