Dates,MOS
2018-11-30,4123900.0
2019-08-13,5329700.0
2019-07-12,4314700.0
2019-06-10,4296500.0
2019-05-09,2835000.0
2018-07-25,9837600.0
2018-09-27,5795400.0
2018-10-29,3506500.0
2019-10-16,3999800.0
2019-12-16,3861500.0
2020-03-04,4446000.0
2020-05-22,5935200.0
2019-10-01,7628800.0
2019-12-19,1996100.0
2018-09-10,3732600.0
2019-05-24,2613600.0
2018-08-09,2698800.0
2019-04-22,2059200.0
2019-03-21,3792300.0
2019-01-16,4278600.0
2019-08-28,4019500.0
2018-11-13,3211400.0
2018-10-12,3121600.0
2019-06-25,3049100.0
2020-03-10,2534100.0
2020-05-28,3577800.0
2019-10-07,2572700.0
2020-03-13,2271800.0
2019-10-10,2526200.0
2020-03-16,2285500.0
2020-06-03,3763300.0
2018-11-28,4191300.0
2018-09-25,3463100.0
2018-07-23,2637500.0
2018-08-24,3355700.0
2019-07-10,3836500.0
2019-05-07,3083500.0
2019-04-05,1844700.0
2019-03-04,2801800.0
2019-01-31,2867700.0
2019-09-12,4630500.0
2019-12-31,3108100.0
2020-03-19,2814800.0
2020-01-03,4198600.0
2020-06-09,4450400.0
2019-02-15,4371600.0
2019-01-14,4936400.0
2018-07-06,3979500.0
2018-08-07,3144600.0
2018-10-10,4556800.0
2018-12-13,3519400.0
2019-08-26,3961500.0
2019-07-25,3452700.0
2019-05-22,4813600.0
2019-03-19,5904200.0
2020-01-06,10162200.0
2020-03-25,6092800.0
2020-06-12,5143300.0
2019-10-22,4901700.0
2020-01-09,5028700.0
2020-06-15,6366800.0
2019-10-25,4113300.0
2020-03-31,7962600.0
2020-06-18,5647100.0
2019-04-03,4026300.0
2018-08-22,3499200.0
2018-10-25,3813400.0
2019-01-29,3686700.0
2018-12-28,6043600.0
2018-11-26,3341900.0
2019-08-09,2885300.0
2019-07-08,3261000.0
2019-06-06,3122100.0
2019-09-10,3796400.0
2020-01-15,2494300.0
2020-04-03,6458800.0
2019-10-31,3874800.0
2020-04-06,5906700.0
2020-06-24,3913200.0
2018-11-09,3181600.0
2019-07-23,2925800.0
2019-06-21,3661300.0
2019-05-20,2294700.0
2019-04-18,3509000.0
2018-09-06,2275800.0
2018-10-08,2449400.0
2019-02-13,4568500.0
2018-12-11,2770500.0
2019-09-25,6289200.0
2020-01-21,3459800.0
2020-04-09,3146400.0
2019-11-06,3801600.0
2020-01-24,3989200.0
2020-01-27,3243300.0
2020-04-15,4685900.0
2018-12-26,5112600.0
2019-08-07,4825500.0
2019-06-04,8929200.0
2018-09-21,5078000.0
2018-07-19,3478800.0
2018-08-20,2875000.0
2018-10-23,4500500.0
2019-05-03,3412600.0
2019-04-01,3760300.0
2019-02-28,11184800.0
2019-11-12,8424700.0
2020-01-30,5498700.0
2019-11-15,6097300.0
2020-04-21,3807600.0
2019-04-16,4639100.0
2019-03-15,3957300.0
2019-02-11,10722700.0
2019-01-10,3609800.0
2019-08-22,3738100.0
2018-11-07,2951300.0
2018-08-03,3252000.0
2018-09-04,3101800.0
2019-06-19,3136400.0
2019-09-23,5713800.0
2019-11-18,4211400.0
2020-02-05,2766800.0
2020-04-24,5974500.0
2019-03-29,6022200.0
2019-11-21,6081500.0
2020-04-27,5731800.0
2020-02-11,5728200.0
2020-04-30,4246800.0
2019-05-01,6420400.0
2019-02-26,5146600.0
2019-01-25,4503100.0
2018-12-24,3492500.0
2019-09-06,4258700.0
2018-07-17,7113300.0
2018-09-19,11039100.0
2019-08-05,5442600.0
2019-10-08,3100400.0
2019-12-11,5626700.0
2019-11-27,2913900.0
2020-02-14,8235800.0
2020-05-06,7814000.0
2019-01-08,6800200.0
2018-12-07,8098800.0
2019-08-20,10007800.0
2018-11-05,6404400.0
2019-07-19,1897400.0
2018-10-04,2737900.0
2019-06-17,4742700.0
2019-05-16,6177100.0
2018-08-01,3058900.0
2019-03-13,4930300.0
2019-12-03,3963100.0
2020-02-20,3499500.0
2019-12-06,5458300.0
2020-05-12,6008600.0
2019-12-09,2557700.0
2020-02-26,2816700.0
2020-05-15,1933500.0
2019-03-28,3344600.0
2018-09-17,3205400.0
2018-08-16,2459300.0
2018-10-19,2547200.0
2019-04-29,2264600.0
2019-01-23,5194900.0
2019-09-04,5213400.0
2018-11-20,7452200.0
2019-07-02,3494700.0
2019-05-31,5054900.0
2019-12-12,22442100.0
2020-05-18,10329200.0
2019-09-27,7636000.0
2020-03-03,4796100.0
2020-05-21,4960100.0
2019-05-14,7321300.0
2018-08-31,6030600.0
2018-07-30,4654300.0
2018-10-02,3418000.0
2019-04-12,2585200.0
2019-03-11,3882200.0
2019-02-07,3748300.0
2019-07-17,4175100.0
2019-09-19,7547900.0
2019-10-21,9935600.0
2019-12-18,4635300.0
2020-03-06,5239400.0
2019-10-03,4350300.0
2020-03-09,4491600.0
2020-05-27,4012500.0
2019-12-24,2863200.0
2020-03-12,4914600.0
2018-12-20,3869600.0
2019-08-01,4864400.0
2018-08-14,7733200.0
2018-07-13,7976200.0
2018-10-17,5719200.0
2019-05-29,5689400.0
2019-03-26,4481200.0
2019-02-22,6825900.0
2019-10-04,6366900.0
2019-11-05,6100100.0
2019-12-27,6185700.0
2020-06-02,4782200.0
2019-12-30,6331400.0
2020-03-18,3923500.0
2020-06-05,2931100.0
2019-07-15,3160500.0
2018-12-03,3342800.0
2019-06-13,4312700.0
2019-01-04,3931000.0
2018-08-29,4360300.0
2019-02-05,4309900.0
2018-11-01,6486700.0
2019-08-16,7273600.0
2019-04-10,4902400.0
2019-09-17,5489000.0
2019-10-15,4795400.0
2020-01-02,3159400.0
2020-06-08,3051400.0
2019-10-18,2647500.0
2020-03-24,2481100.0
2020-06-11,2810300.0
2020-01-08,3029400.0
2019-04-25,2950300.0
2019-07-30,3319800.0
2019-02-20,3338700.0
2018-07-11,3432800.0
2018-09-13,1990200.0
2018-10-15,3377800.0
2019-06-28,2158800.0
2018-12-18,3132100.0
2018-11-16,5366400.0
2019-10-02,6134200.0
2020-03-27,8861300.0
2020-01-10,5127000.0
2019-10-24,4791600.0
2020-03-30,3992500.0
2020-06-17,3492600.0
2020-01-14,3986100.0
2020-04-02,6395600.0
2019-01-02,5459500.0
2019-08-14,3528600.0
2018-10-30,4714800.0
2019-06-11,3343300.0
2019-05-10,4139900.0
2019-04-08,3401800.0
2018-08-27,2914800.0
2018-07-26,4147900.0
2018-09-28,5914500.0
2019-03-07,3043400.0
2019-10-30,1774600.0
2020-01-17,4565900.0
2020-06-23,3335800.0
2020-04-08,4374000.0
2020-06-26,3047300.0
2019-03-22,3907900.0
2019-01-17,4554600.0
2019-08-29,3289700.0
2018-11-14,3001700.0
2019-06-26,5305700.0
2018-09-11,4928000.0
2018-07-09,5078700.0
2018-08-10,7706300.0
2019-04-23,8927700.0
2019-09-30,5663100.0
2020-01-23,12626600.0
2019-11-08,5231800.0
2020-04-14,1922800.0
2019-11-11,2458100.0
2020-01-29,2173800.0
2020-04-17,2756900.0
2018-07-24,2509800.0
2018-09-26,4173100.0
2019-05-08,4112400.0
2019-03-05,4134100.0
2019-02-01,4618900.0
2018-12-31,3837200.0
2018-11-29,2755100.0
2019-08-12,2978700.0
2019-07-11,4009700.0
2019-09-13,4663300.0
2019-11-14,2693800.0
2020-04-20,5895400.0
2020-02-04,4348400.0
2020-04-23,3651700.0
2018-12-14,6915600.0
2019-08-27,3837100.0
2018-08-08,6210900.0
2018-10-11,5218000.0
2018-11-12,5749300.0
2019-07-26,2667200.0
2019-06-24,6835000.0
2019-05-23,6418100.0
2019-03-20,4382900.0
2019-01-15,5751400.0
2019-11-20,5799500.0
2020-02-07,4562000.0
2020-02-10,3914400.0
2020-04-29,3084400.0
2019-11-26,3700000.0
2020-02-13,2526200.0
2019-01-30,5452500.0
2018-08-23,8316700.0
2018-09-24,9032300.0
2018-11-27,5129400.0
2018-10-26,10674000.0
2019-07-09,10289100.0
2019-06-07,6743900.0
2019-05-06,8160100.0
2019-04-04,7583500.0
2019-09-11,8435500.0
2019-11-29,10254800.0
2020-05-05,6259700.0
2019-12-02,6850700.0
2020-02-19,4980000.0
2020-05-08,5986500.0
2019-05-21,12326700.0
2019-03-18,11130800.0
2018-09-07,10123100.0
2018-08-06,6191900.0
2018-10-09,9966000.0
2019-02-14,8048400.0
2018-12-12,5974300.0
2019-07-24,9859900.0
2019-09-26,11140100.0
2019-10-28,9692700.0
2019-12-05,10596100.0
2020-05-11,5976500.0
2019-07-03,6575400.0
2020-02-25,7359200.0
2020-05-14,7391300.0
2020-02-28,6190400.0
2019-08-08,4505800.0
2019-06-05,7845900.0
2018-07-20,5447500.0
2018-08-21,6169500.0
2018-10-24,5030400.0
2019-04-02,7121700.0
2019-03-01,8002300.0
2019-01-28,4607700.0
2018-12-27,7787300.0
2019-09-09,3659300.0
2020-03-02,4580700.0
2020-05-20,3392700.0
2019-12-17,3279000.0
2020-03-05,4603000.0
2019-02-12,3984700.0
2019-01-11,4879100.0
2018-12-10,4681900.0
2019-08-23,3342700.0
2018-11-08,4938000.0
2019-07-22,4018800.0
2019-06-20,5275300.0
2018-09-05,5174900.0
2019-04-17,6580400.0
2019-09-24,4479100.0
2019-12-20,5773400.0
2020-05-26,8106000.0
2019-04-30,5726900.0
2019-12-23,4704100.0
2020-03-11,5016100.0
2020-05-29,6005000.0
2019-12-26,4125700.0
2020-06-01,5277300.0
2019-05-02,3917800.0
2019-02-27,4915900.0
2018-11-23,6027200.0
2019-08-06,3779700.0
2018-07-18,4553600.0
2018-09-20,3864400.0
2018-10-22,3444800.0
2019-07-05,6120800.0
2019-06-03,5808100.0
2019-10-09,3869600.0
2019-10-11,5496200.0
2020-03-17,3253300.0
2020-06-04,3243000.0
2019-10-14,5264700.0
2020-03-20,5324200.0
2018-11-06,6223400.0
2019-06-18,4547400.0
2019-05-17,4625300.0
2019-04-15,4440000.0
2019-03-14,5015700.0
2019-01-09,3935100.0
2018-08-02,4112400.0
2018-10-05,3913100.0
2019-08-21,2619100.0
2019-10-17,2933900.0
2020-03-23,6301500.0
2020-06-10,2918300.0
2019-02-25,3212400.0
2020-01-07,3658900.0
2020-03-26,3398000.0
2019-10-23,6424800.0
